날짜, 1시 , 2시 , 3시 , 4시 , 5시 , 6시 , 7시 , 8시 , 9시 , 10시 , 11시 , 12시 , 13시 , 14시 , 15시 , 16시 , 17시 , 18시 , 19시 , 20시 , 21시 , 22시 , 23시 , 24시 
2024-04-12,1319.1,1307.7,1302.6,1300.2,1301,1305.7,1309.6,1351.4,1428.8,1500.4,1568.8,1552.3,1568.8,1559.5,1483.6,1436.4,1363.5,1336.4,1318.7,1309.2,1306.8,1300.4,1297.4,1295.7
2024-04-13,1179.6,1175.9,1177.6,1178.1,1178.3,1179.4,1185.2,1229.2,1307.8,1394.6,1452.2,1471.3,1493.7,1507.4,1479.2,1429.9,1349.5,1256.9,1202,1190.7,1192.7,1188,1041,1056.8
2024-04-14,1158.6,1202,1196.7,1199.7,1199.6,1202,1220.4,1200.4,1196.5,1313,1370.8,1359.9,1345.8,1293.3,1336,1372.4,1332.9,1290.5,1296.2,1352.8,1368.3,1365.1,1422.8,1427.5
2024-04-15,1431.8,1421.7,1419.3,1440.7,1406.2,1413.9,1418.4,1375.3,1422.8,1485.7,1461.1,1383.8,1373.1,1398.8,1372.8,1381.6,1383.8,1326.6,1294.1,1332.1,1296.7,1280.1,1260.7,1256.2
2024-04-16,1243.4,1228,1189.6,1186.7,1186.1,1188.8,1207.3,1238.8,1284.2,1351.5,1413.1,1506.1,1513.2,1514.6,1484.3,1403.1,1358.4,1299,1255.4,1261.5,1276.7,1258.1,1238.4,1236.2
2024-04-17,1219.8,1216.7,1194.7,1186.4,1188.4,1199.3,1208.1,1257.1,1292.9,1311.5,1333.4,1337.2,1312.5,1300.7,1315.1,1294.2,1237.2,1218.9,1210.3,1224.6,1222.8,1221.7,1222.8,1229
2024-04-18,1208.5,1225.8,1247.8,1225.5,1253.8,1289.1,1307.8,1389.4,1454.5,1514.7,1478.5,1477.8,1460.4,1461.2,1472.9,1446.7,1334.3,1170.5,1112.9,1101.1,1103.3,1100.3,1093.3,1095.5
2024-04-19,1095.6,1168.7,1184.8,1221.3,1234.2,1280.9,1283.7,1328.7,1407.3,1466.8,1476.4,1507.7,1479.4,1529.2,1470.3,1419,1364.8,1252.7,1229.9,1246.5,1259.9,1263,1257.3,1242.3
2024-04-20,1149.3,1208.9,1198,1200.2,1221.6,1318.1,1349.8,1347.5,1399.7,1403.1,1413.6,1407.7,1331.7,1314.1,1317.6,1309.8,1260.4,1232.4,1220.9,1222.3,1216.3,1209.2,1206.2,1204.1
2024-04-21,1199.3,1193.5,1191.1,1195.5,1196.8,1196.1,1189.3,1194.3,1208.4,1230.1,1236.8,1231.9,1239.9,1240.9,1234.1,1223.1,1216.9,1206.1,1194.7,1189.7,1198.9,1197.6,1193.6,1190.2
2024-04-22,1190.1,1194,1194.8,1199.6,1203.9,1209.6,1210.7,1229.4,1258.2,1307.7,1282.4,1281,1283,1291.8,1314.5,1332.7,1298.5,1265.6,1305.9,1288.7,1281.2,1267.6,1253.5,1213.8
2024-04-23,1175.1,1171.5,1175,1179.7,1188.8,1206.6,1213.2,1240.8,1265.8,1293.1,1289,1293.2,1298.6,1270.6,1224.8,1179.2,1152.5,1159.2,1165.8,1155.4,1140.4,1127.3,1120.3,1117.6
2024-04-24,1121.2,1084.5,1061.4,1061.8,1065.1,1068.5,1080.4,1163,1308.8,1439.9,1436.3,1409.1,1334.5,1378,1397.6,1341.7,1311.8,1233.2,1158.1,1127.2,1126.2,1112,1093.9,1090.6
2024-04-25,1097.6,1114.3,1135.4,1179.7,1189.6,1222.7,1242.2,1288.2,1318.4,1348.3,1326.1,1380.1,1389.3,1379.1,1368,1334.4,1279.1,1178.8,1164.9,1182.5,1193.1,1191.7,1188.2,1177.6
2024-04-26,1183.4,1183.5,1179.4,1179.7,1196.4,1194.9,1187,1194.5,1206.8,1245.9,1283,1325.6,1340.2,1332.1,1421.1,1434.4,1355.6,1256.8,1201,1187.5,1184.4,1182.7,1180,1188.5
2024-04-27,1229.9,1230.5,1230.6,1236.6,1243.1,1253.5,1265.5,1308.4,1394,1475.6,1520.7,1515,1500.9,1501.5,1497.1,1468.8,1395.2,1230.9,1129.3,1233.8,1211,1234.9,1231.7,1215.7
2024-04-28,1129.2,1126.4,1128.1,1128,1130.2,1130.1,1144.1,1182.5,1244.3,1302.9,1350.7,1394.4,1401.9,1358.1,1305.8,1279.8,1222.3,1146,1128.4,1128.8,1128.7,1125.8,1126.2,1144.1
2024-04-29,1180,1200.1,1172,1160.5,1157.2,1161.1,1144.4,1173.1,1150.9,1186,1233.2,1235.3,1212.7,1224.9,1209.1,1201.8,1202.7,1203.8,1211.8,1240.4,1264.3,1275,1250.7,1208.3
2024-04-30,1189.6,1169,1099.6,1095.3,1096.1,1107.3,1108.9,1126.6,1191.6,1272.5,1303.9,1388,1409.4,1384.1,1281.6,1255.4,1181.9,1166.3,1176.6,1164.9,1162.3,1163.5,1156.9,1145.9
2024-05-01,1145.1,1147.9,1147.8,1142.8,1154,1169,1171.3,1176.7,1174.6,1227.2,1274.4,1291.2,1267.6,1268.9,1270.3,1325.8,1289.9,1247.7,1194.1,1182.3,1190,1183.4,1166.1,1155.2
2024-05-02,1138.8,1130.5,1115.9,1142.5,1138.8,1141.8,1165.1,1220,1311.7,1403.3,1445.9,1419.1,1408.7,1402.2,1376.5,1315.3,1194.5,1134.3,1131.7,1124.9,1116,1105.9,1104.5,1105.7
2024-05-03,1110.1,1122.7,1123.6,1122.5,1135.5,1144.1,1157.8,1197.6,1271.4,1351.1,1409.2,1414.2,1395.7,1399.8,1383.7,1337.1,1268.7,1178.2,1105.1,1091.4,1093.8,1095.6,1094,1087.6
2024-05-04,1087.8,1085.1,1084.8,1087.4,1092.4,1098.4,1125.4,1168.3,1222.5,1308.3,1328.6,1356.8,1336.7,1306.7,1262.6,1290.2,1259.1,1244.5,1244,1237.7,1285.2,1299.8,1277.2,1243.6
2024-05-05,1195.1,1208.5,1221.5,1245.4,1276.5,1285.1,1261.2,1273.8,1249.4,1248.8,1268.9,1257.1,1279.2,1270,1253.1,1261.9,1264.1,1268.9,1252.5,1262.9,1234.2,1173.3,1122.2,1086.4
2024-05-06,1060.2,1060.1,1078.9,1083.1,1090.9,1113.8,1104.6,1133.5,1192.1,1214.9,1237,1283.4,1312.7,1323.8,1290.5,1215.8,1160.2,1104.4,1079.2,1091.8,1083,1102.3,1094.4,1090.6
2024-05-07,1092.8,1110.6,1101.4,1100,1120.6,1144.9,1163.6,1239.3,1355.8,1404.3,1388.3,1373.3,1369,1376,1392.9,1391.8,1322.4,1210.6,1125.4,1109,1164.3,1150.1,1113.5,1111.6
2024-05-08,1105.6,1100,1096.4,1106.2,1096.2,1106.8,1085.1,1139.4,1218.4,1270.1,1284.7,1322.6,1344.7,1322.1,1289.9,1266.7,1258.2,1142.1,1076.7,1067,1106,1102.1,1097.6,1097.8
2024-05-09,1096.9,1097.5,1100.6,1106,1110,1121,1161.2,1218.7,1313.5,1378.6,1416.5,1423.8,1417,1407.8,1388.6,1345.9,1271.3,1170.9,1119.5,1102.8,1106.1,1100.8,1096.5,1097.8
2024-05-10,1102.7,1104.1,1103.5,1100.1,1100.1,1102.2,1123.3,1192.1,1282.7,1329.8,1376.1,1375.8,1356.1,1352.9,1365.2,1362,1308.1,1231.2,1175.1,1182,1184.5,1198.9,1194.1,1202.8
2024-05-11,1180.3,1192.7,1204.5,1213.5,1201.8,1215.6,1241.4,1294.4,1360.4,1320.4,1368.5,1387.5,1393.6,1350.9,1271.2,1223.4,1225.7,1241.3,1205.1,1226.5,1214.5,1182,1185.4,1181.9
2024-05-12,1163.7,1113,1083,1072.4,1078.8,1130.2,1168.9,1169.8,1217.6,1271.9,1295.6,1293.8,1276.2,1256.8,1252.5,1272.5,1289.4,1305.2,1272.8,1267.4,1310.6,1296.1,1284,1270
2024-05-13,1242.4,1241.6,1219.1,1204.8,1191,1182.3,1186.7,1214.3,1279.2,1334.1,1371.8,1371.1,1344.9,1367.2,1350.6,1313,1227.3,1133.9,1070.1,1071,1076.7,1071.8,1057.1,1052.6
2024-05-14,1050.2,1049.5,1050.5,1055.2,1054.6,1062.9,1070.7,1132.8,1211.5,1279.4,1320.6,1339.8,1344.9,1339.7,1322.8,1281.5,1209.5,1120.9,1055.3,1039.4,1045.5,1047.5,1045.5,1048
2024-05-15,1049.2,1047.7,1051.4,1051.8,1052.6,1066.8,1075.3,1151.7,1235.1,1301.9,1327.1,1326.1,1320.5,1320,1323.2,1378.2,1370.7,1338.9,1355,1342.2,1310.7,1290.9,1284,1290.9
2024-05-16,1304.1,1312.4,1341.3,1359.7,1371.1,1378.6,1384.6,1408.8,1485.4,1495.5,1476.5,1457.2,1455.8,1451.2,1458,1472.6,1461.5,1367.2,1263.6,1233.9,1216.6,1195.4,1191.3,1168.4
2024-05-17,1064.7,1091.7,1129.9,1137.4,1146.8,1128.6,1131.5,1190.6,1275.5,1302.4,1270.5,1274.2,1279.5,1290.1,1297.9,1322.6,1254.2,1167.4,1112.1,1102.6,1117.9,1109.9,1116.1,1097
2024-05-18,1082.6,1080.5,1090.2,1103.4,1075.2,1083.3,1081.5,1117.1,1190.9,1257.8,1306.5,1306.5,1290.4,1296.9,1278.1,1252.3,1178.9,1093.6,1030.6,1019.6,1030.7,1029.3,1026.4,1041.9
2024-05-19,1039.4,1031.5,1032,1027.6,1027.2,1037.9,1041.1,1096.1,1170.7,1240.5,1285.4,1294.2,1290.8,1282.1,1277.2,1242.9,1166.6,1078.3,1014,1001,1006.5,1008.7,1007.3,1005.4
2024-05-20,1008.8,1012.1,1011,1013.6,1013.6,1017.9,1038.6,1097.9,1160.7,1210.7,1230.5,1286.3,1278.6,1250.9,1194.7,1142.7,1151.4,1082.4,1016.2,1014,1027.7,1036.9,1030.4,1031.6
2024-05-21,1029.4,1034.3,1023.7,1024.1,1023,1029.6,1046.9,1104.9,1174.9,1239.1,1275.7,1301.7,1296.7,1265.7,1244.7,1203.2,1172,1087.1,1054.3,1029.2,1025.6,1028,1022.1,1020
2024-05-22,1021,1022.7,1026.1,1027.3,1031.9,1027.3,1033.5,1041.7,1076.8,1144.1,1179.3,1181.6,1186.1,1156.2,1180.7,1202.1,1150.1,1086.9,1069.4,1058.5,1060.3,1054.7,1055.9,1056.7
2024-05-23,1056.5,1056.9,1059.8,1057.9,1061.2,1061.4,1080.8,1114.8,1190.4,1265.9,1303.3,1300.5,1309.7,1322.2,1298.4,1257.4,1204.4,1137.5,1074.9,1060.6,1079.5,1089.5,1101.1,1091.1
2024-05-24,1056,1066,1046.4,1064.5,1067.1,1093.8,1114.8,1143.3,1198.4,1279,1348.2,1349.5,1331.1,1320.1,1297.6,1240.3,1166.2,1080.9,1028.1,1016.9,1015,1015.3,1013.4,1017.2
2024-05-25,1015.4,1012.2,1016.9,1022.3,1024.1,1024.5,1050.2,1109.2,1176.5,1233,1271,1290,1273.5,1273,1266,1284.5,1218.9,1136.5,1062.3,1036,1037.5,1040.3,1042.4,1035.9
2024-05-26,1041,1058.6,1068,1078.6,1104.2,1099.2,1078.4,1102.6,1175.4,1179.9,1161.3,1164.6,1169.3,1170.3,1128.5,1098.3,1102.6,1082.6,1068.2,1082.9,1055.4,1044.3,1017.3,1036.4
2024-05-27,1040.6,1058.7,1056.5,1083.2,1086,1101.4,1182.2,1234.4,1271.5,1263.1,1294.5,1356.6,1276.2,1240.9,1146.9,1097.6,1118.1,1101.9,1114,1141.5,1124.5,1122.3,1120.4,1140
2024-05-28,1116.2,1097.1,1111,1168.8,1188.3,1206.1,1181.3,1230.8,1339.8,1348.3,1370.2,1309.2,1287.6,1284.3,1289.5,1289.5,1222.4,1175.6,1127.3,1134.5,1142.4,1135,1080.5,1077.4
2024-05-29,1111,1118.4,1122.9,1124.6,1121.2,1125.5,1149.4,1201.3,1277,1342.2,1377.1,1379.7,1385.2,1380.1,1349.7,1341.4,1271.7,1188.7,1121.8,1107.8,1113.9,1118.1,1118.9,1120
2024-05-30,1121.8,1122.9,1121.2,1122,1121.7,1123.1,1140.1,1175.5,1176.3,1254,1330.4,1396.4,1360.1,1256.7,1283.4,1229,1174.3,1136.2,1130.8,1110.2,1110.2,1106.5,1111,1115.4
2024-05-31,1108.6,1113.9,1118,1119.1,1117.5,1120.7,1123.4,1137.2,1145.8,1181.3,1164.1,1210.6,1258.4,1288.3,1276.4,1289.1,1246.2,1176.7,1161.3,1175.7,1217.6,1230.2,1217.9,1236.7
2024-06-01,1230.4,1225.5,1214.3,1223.7,1227.4,1246.4,1257.9,1276.6,1300.3,1341.4,1446.8,1452.2,1444,1414.6,1398.9,1475.9,1459.9,1363.5,1311,1304,1293.5,1316.5,1303.4,1285.5
2024-06-02,1293.3,1309.9,1313.2,1336.4,1326.8,1327,1302.1,1281.7,1303.7,1348.2,1398.3,1402.4,1399,1360.8,1366,1305.3,1300.9,1248.2,1212.7,1207.1,1214.9,1227.2,1225.8,1212.4
2024-06-03,1132.6,1127.2,1127.6,1124.3,1119.8,1126,1138.9,1172,1234.2,1292,1341.3,1337.1,1259.6,1256.7,1231,1181.7,1121.8,1069.3,1046.2,1035.7,1039,1045,1039.1,1028.2
2024-06-04,966.4,966.4,963.3,958.9,962.9,964.4,982.7,1039,1102.3,1157.2,1196.4,1219.2,1251.4,1275.4,1254.1,1175.8,1108.2,1025.6,974.7,961.8,964.5,958.8,954.7,958.3
2024-06-05,1024.1,1033.5,1043.2,1045.4,1044.2,1058,1083.7,1133.5,1199.5,1219.9,1263,1255.5,1239.6,1166.8,1142.9,1144.4,1196.2,1130,1086.6,1082,1090.9,1101,1165.1,1152
2024-06-06,1156.4,1160.1,1159.5,1161.2,1156.4,1163.7,1171.3,1172.1,1196.4,1225.4,1231.1,1206.6,1222.2,1235.9,1244.9,1222.1,1189.4,1176.9,1156.8,1146.9,1147.9,1175.5,1183.3,1170.8
2024-06-07,1167.5,1163.5,1155.3,1152.3,1128.1,1104,1124.2,1149.5,1150.4,1202.8,1237.7,1241.7,1253.8,1295.2,1277.8,1216.9,1172.7,1235.2,1212.6,1190.3,1188.4,1200.9,1206.5,1214.5
2024-06-08,1217.1,1209.8,1191.9,1207.3,1193,1168.7,1179,1205.6,1223.4,1242.9,1247.5,1252,1240.2,1244,1241.6,1238.5,1244.1,1201.2,1176.8,1165,1162.7,1165.5,1172.4,1178.3
2024-06-09,1191.3,1189.2,1199.6,1255.2,1284.2,1299.7,1288.3,1292.5,1286.6,1258.7,1238.7,1229.3,1265.2,1310.6,1396.1,1390.7,1326.4,1242.7,1172.3,1167.8,1169.4,1168,1171.1,1167.9
2024-06-10,1115.5,1104.7,1105.4,1101.9,1104.7,1102.8,1133.3,1161.3,1235.6,1294.4,1311.3,1320.8,1349.7,1353.9,1328.1,1282,1230,1186.8,1121.1,1096.9,1092.2,1100.2,1100.6,1104.5
2024-06-11,1104.7,1101,1101.4,1100.4,1099.7,1101.4,1125.2,1118.7,1162.6,1220,1232.1,1229.5,1273.1,1306.7,1246.2,1192.6,1151.9,1103.8,1110.6,1091.3,1092.1,1095.1,1095.4,1099.1
2024-06-12,1101.7,1101.5,1105.3,1107.7,1103.2,1107.1,1125.5,1174.1,1229.3,1271.8,1304.9,1297.4,1250.2,1205.5,1182.7,1253.1,1247.6,1182.7,1122.4,1090.2,1087.4,1092.5,1089.1,1091.9
2024-06-13,1094.3,1101.2,1107,1102.7,1104.7,1107.9,1118.3,1175.9,1251.9,1311.6,1348.7,1373.9,1385.2,1384.7,1353.8,1318.4,1295.1,1223.3,1162.6,1138,1138.4,1140,1140.8,1147.6
2024-06-14,1142.7,1143.8,1146.1,1146.6,1150.5,1163.3,1176.8,1205,1241.9,1313.8,1321.2,1354,1372.1,1379,1360.3,1310.2,1304.8,1299.8,1287.6,1261.5,1258.9,1257.2,1241.8,1246.7
2024-06-15,1240.6,1218.2,1209,1238.2,1243.7,1249,1262.8,1291.7,1347.1,1373.5,1394.6,1413.5,1411.8,1418.2,1413.9,1414.5,1344.4,1333,1289.2,1248.5,1255,1260.7,1252.8,1254.6
2024-06-16,1276.6,1247.7,1207.4,1232,1241.1,1253.7,1274.2,1317.9,1378.1,1406.9,1447.1,1450.8,1461.7,1512,1513.4,1450.9,1361.2,1328.3,1295.9,1305.3,1291.1,1276.2,1286.5,1272.4
2024-06-17,1231.1,1203.4,1161.8,1161.5,1161.4,1166.8,1177.2,1185.6,1186.9,1204.4,1227.5,1266.7,1259.9,1233.5,1245.5,1257.7,1271.2,1245.2,1233,1202.7,1194.4,1203.5,1210.6,1224.5
2024-06-18,1245.6,1257.7,1267.3,1276.3,1267.7,1282,1320.7,1377.1,1451.6,1513.1,1541.4,1556.7,1567.3,1549.3,1502.9,1421.3,1262.9,1247.9,1179.6,1184.1,1206.2,1198.7,1189.4,1159.7
2024-06-19,1153.9,1154.6,1153.9,1153.2,1151.3,1150.5,1173.1,1228.9,1298.7,1362.8,1394,1415.5,1370.4,1288.3,1264.5,1234.6,1243.4,1225.2,1180.8,1213.2,1232.4,1262.2,1289.8,1303.2
2024-06-20,1289.9,1280.4,1281.9,1236.8,1211,1220.8,1234.5,1237.1,1251.8,1250.2,1275.5,1281.2,1273.5,1251.2,1254.9,1293.7,1278,1189.4,1144.8,1170.3,1171.1,1164.1,1164.9,1173.6
2024-06-21,1164.7,1150.9,1149,1149.2,1146.9,1149,1158.8,1175.9,1224.1,1316.6,1360.9,1363,1356.1,1345.8,1320.3,1300.8,1303.5,1283.9,1264.5,1242.8,1246,1240.6,1227.5,1207.7
2024-06-22,1244.1,1255.5,1266.2,1278.6,1291.2,1307.5,1316.4,1317.1,1341.1,1356.4,1378.5,1350.4,1319.7,1374.3,1385.1,1366.1,1351,1356.3,1353.3,1367.1,1359.6,1344.6,1327.9,1326.5
2024-06-23,1341.2,1322.4,1312.6,1315.3,1276.9,1255,1235.1,1238.1,1242.6,1283.7,1340.9,1396.3,1404.4,1375.8,1346.5,1313.7,1313.1,1316.2,1284.6,1253.3,1239.2,1240.7,1255.3,1280.3
2024-06-24,1233,1222.4,1214.5,1214.9,1220.9,1229.1,1238.3,1260.2,1251.4,1284.9,1322.6,1381.8,1423.9,1496.1,1467.8,1385.1,1295.2,1300.3,1295,1295.5,1299.9,1294.8,1295.5,1281.7
2024-06-25,1247.3,1249,1247.9,1254.2,1254,1253.4,1265.2,1292.6,1303.1,1317,1333.9,1309.5,1314.2,1332.4,1301.3,1280.9,1297.8,1283.7,1268.9,1272.3,1285.9,1285.8,1288.3,1248.3
2024-06-26,1208.2,1214.4,1217.2,1214.6,1214.3,1212.9,1232.5,1240.6,1245.6,1249.5,1289.7,1339.4,1377.2,1349.1,1388,1384.4,1318.9,1259.8,1220.5,1209.2,1205.5,1203.1,1201.6,1203.8
2024-06-27,1206.5,1175.3,1161.2,1208.1,1207.3,1210.4,1218,1224,1232.4,1237.3,1257,1286.8,1255.6,1254.2,1244.8,1233.7,1222.5,1219.3,1218.2,1217.4,1208.9,1242.3,1241.2,1231.7
2024-06-28,1216,1209.9,1205.9,1203,1204.8,1206.7,1217.7,1242.4,1274.1,1293,1313.5,1322.4,1307.7,1286.7,1348.8,1323.3,1276.2,1267.2,1261.2,1254.6,1239.9,1248.8,1250.4,1262.1
2024-06-29,1273.3,1309.3,1329.1,1352.6,1334.6,1318.4,1363,1413.9,1433.5,1449.4,1454.4,1430.6,1471.5,1516.1,1528.8,1505.3,1509.1,1515.3,1510.9,1536.2,1531.3,1525,1527.5,1514.3
2024-06-30,1531.7,1536.9,1538.5,1539.2,1542.6,1531.6,1522.9,1518.6,1511,1511.7,1495.9,1478.4,1470.6,1475,1471.7,1447.4,1459.1,1447.4,1441.1,1416.3,1393.1,1369,1359.5,1356.6
2024-07-01,1350.3,1363.5,1340.5,1320.3,1324.3,1337.3,1340.8,1365,1379.4,1373.1,1368.1,1407.8,1463.9,1390.8,1355,1345.9,1355,1356.7,1341.6,1362.6,1372.5,1376.1,1401.4,1440.3
2024-07-02,1464.6,1477.3,1479.5,1489.8,1488.5,1495.3,1500.4,1532,1556.3,1587,1517,1551.9,1593.3,1643.7,1645.7,1618.5,1583.4,1557,1521.5,1519.4,1516.5,1508.2,1495.4,1481.7
2024-07-03,1498.2,1504.5,1489.7,1500.9,1464.8,1438.9,1437.4,1441.3,1453.5,1448.4,1383.4,1419,1460.5,1512.2,1504.6,1451.1,1412.5,1354.6,1315.2,1300.9,1292.4,1266.4,1268.3,1268.7
2024-07-04,1276.6,1280,1276.8,1279.7,1276.5,1272.1,1289.4,1325.6,1382.7,1451.2,1517.9,1547,1566.2,1579.1,1563.2,1523.5,1477.9,1432.4,1423.1,1428.7,1454.8,1443.9,1429.3,1417.9
2024-07-05,1421.8,1388.5,1384.8,1382.8,1379.3,1352,1332.4,1347.1,1383.8,1418,1472.2,1525.6,1574.9,1601.6,1574.4,1530.4,1475.5,1409.3,1360.5,1374.8,1376.5,1367.1,1379.1,1394.3
2024-07-06,1402.7,1405.5,1428.7,1449,1456.8,1467.3,1504.6,1550.2,1576.1,1637.8,1691.6,1712.2,1726.1,1715.8,1664,1593.5,1569.8,1512.5,1484.3,1477.1,1454.7,1429.3,1443.7,1430.4
2024-07-07,1434.4,1442.6,1420.1,1450.4,1461,1459.4,1458.9,1463.9,1494,1541.9,1561.9,1571.8,1606.7,1581.8,1526.5,1487.7,1457.4,1426.9,1394.9,1401.8,1394.4,1398,1404.8,1412.3
2024-07-08,1425.8,1425.8,1418.3,1423.9,1439.5,1427.9,1443.3,1488,1539.8,1583.3,1607.7,1583.1,1567.4,1590.8,1592.8,1533.7,1463.2,1414.4,1388.8,1391.8,1396.7,1396.6,1418.6,1421.2
2024-07-09,1419,1425.1,1412.1,1410,1426.5,1416.8,1422.1,1457.1,1509.3,1560.8,1597.6,1606.2,1617.1,1625.4,1592.2,1565.6,1510.4,1485.2,1470.5,1471.2,1472.2,1492.8,1500.5,1495.1
2024-07-10,1499.9,1494,1487,1496.2,1495,1486,1476.4,1452.4,1447.3,1408.6,1391.3,1392.5,1410.1,1386.7,1388.1,1369,1343.6,1350.8,1355.9,1381.4,1350.4,1321.2,1332,1353.6
2024-07-11,1355.5,1350.5,1340.6,1335.2,1334.3,1323.2,1321.3,1337,1351.5,1347.1,1353.8,1354.2,1356.7,1369.2,1369.5,1344,1329.6,1320.5,1316,1314.4,1309.3,1310.6,1315.7,1309
2024-07-12,1309.4,1319.6,1320.2,1321.4,1322.5,1317.7,1334.1,1377.9,1454.3,1513.7,1524.7,1426.5,1403.2,1418.4,1415.9,1415.9,1400.8,1371.1,1335.9,1313.7,1310.9,1308.8,1306.7,1306.2
2024-07-13,1308.6,1309.6,1309.7,1310.7,1311.3,1312.2,1324.4,1330,1334.3,1354.1,1357.4,1341.8,1328.8,1331.8,1360.7,1309,1333.6,1365.2,1371,1381.9,1426.7,1435.9,1416.5,1381.4
2024-07-14,1331.5,1313.9,1312.1,1321.3,1325.3,1337.4,1338.6,1346.4,1363.5,1368,1391,1403.8,1436.7,1437,1438.8,1416,1357.3,1328.8,1310.6,1306.1,1303.7,1302.9,1299.5,1299.8
2024-07-15,1299.1,1299,1299.8,1299.8,1300.5,1298.1,1300.1,1313.3,1349.6,1394.4,1403.8,1384.9,1349.1,1376,1365,1336.9,1325.1,1322.8,1324.6,1351.4,1408.9,1416.1,1417.9,1439.4
2024-07-16,1427.6,1433.5,1460.7,1450.7,1461.1,1414.9,1382.2,1386.7,1429.6,1482.4,1514.9,1555.1,1514.2,1547.3,1568.1,1528.8,1480.4,1446.4,1412.3,1426.1,1448.1,1425.9,1415.4,1428.4
2024-07-17,1425.2,1412.9,1394,1406.3,1422.2,1403.8,1410.2,1474.7,1518.1,1551.1,1568.6,1623.6,1649.5,1634.3,1633.7,1585.1,1498.1,1473.4,1461.2,1483.3,1475.4,1451.6,1472.8,1484.7
2024-07-18,1483,1485.7,1501.2,1503.7,1486.7,1468.6,1459.9,1489.8,1489.3,1497.8,1529.7,1510.9,1471.9,1521,1514.2,1474.1,1422.4,1391.6,1338,1327.3,1322,1298.8,1321.7,1360.8
2024-07-19,1358.2,1339.4,1342.9,1350.7,1384.6,1349.3,1360.6,1406.7,1367.5,1379.9,1336.6,1398.7,1490.1,1517,1538.6,1474.7,1412.8,1350.9,1315.2,1330.4,1328.7,1312.6,1317.3,1338.9
2024-07-20,1351.2,1375.1,1391.2,1400.2,1415,1420.3,1439.7,1449.8,1458.1,1492.1,1548.4,1569.4,1609.6,1639.4,1605.3,1572.5,1529,1524.7,1477.5,1440.4,1450.3,1443.7,1411.7,1409.4
2024-07-21,1415.2,1425.1,1439,1405.8,1377.7,1332.1,1323.1,1344.6,1355.3,1409.8,1489.8,1538.1,1569.1,1589.6,1536.6,1543.6,1519.3,1446.7,1388.7,1382.3,1383.9,1385.1,1379.1,1377.1
2024-07-22,1388.7,1406.1,1400.9,1371,1368,1364.5,1384.6,1419.5,1501.3,1551.4,1602.7,1648.6,1669.6,1668.8,1608.5,1546.1,1482.9,1441.7,1421,1452,1431.8,1397.3,1384.6,1426.2
2024-07-23,1434,1424.6,1381.1,1337.3,1310.5,1310.1,1341.1,1386.5,1417.3,1473.7,1529.4,1560.9,1597.8,1614.7,1563.3,1499.6,1490.4,1462.3,1426.2,1393,1394.8,1420.6,1434.6,1421.3
2024-07-24,1382.8,1346.5,1348.3,1367,1367.6,1345.9,1347.6,1389.4,1461.8,1501.3,1508.7,1534.5,1535.4,1611.1,1595.3,1532.1,1472.5,1425.2,1389.6,1367.3,1346.8,1352.7,1351.7,1361.7
2024-07-25,1368.9,1364.6,1338.3,1335.1,1329.6,1342,1367.4,1429.4,1508.2,1571.7,1618.9,1652.5,1660.4,1667.1,1683.6,1632.3,1598.6,1530.9,1480.3,1470.7,1439.3,1402.8,1400.4,1411.7
2024-07-26,1427.5,1459.7,1471.8,1469.3,1491.1,1480.8,1474.3,1483.9,1481.6,1487.2,1522.7,1535.7,1603.5,1603.9,1625.5,1575.1,1504.6,1469.1,1492.6,1491.5,1490.7,1452.2,1459.9,1463.4
2024-07-27,1437.3,1459.6,1453.2,1470.9,1483.8,1468.2,1474.3,1506.1,1545.7,1557.6,1577.5,1597.2,1644.2,1651.1,1615,1547.8,1487.6,1459.2,1417.9,1418.3,1414.4,1405.8,1396.2,1406.5
2024-07-28,1418.4,1416.4,1419.5,1431,1439.2,1427.8,1433.6,1490.6,1572.6,1628.3,1655,1668.5,1662.1,1662.8,1650.1,1561.2,1486.4,1414.6,1361,1360.1,1366.8,1338.8,1343.2,1360.9
2024-07-29,1343.5,1333.1,1329,1340.3,1353.2,1357.2,1337,1382,1465.6,1524.5,1567.4,1601.5,1608.8,1575.5,1519.9,1470.8,1413.5,1365,1312.7,1297.2,1295.4,1293.9,1289.9,1286.3
2024-07-30,1288.1,1290,1290.3,1290.5,1287.8,1289.2,1299.1,1352.3,1429.1,1492.2,1529.7,1545.8,1545.5,1535.6,1492.2,1461.2,1420.9,1366.3,1318.5,1297.8,1293,1290.2,1294.5,1297.1
2024-07-31,1302.1,1301.8,1299.1,1298.3,1301.5,1297.3,1301.5,1352.2,1424,1483.4,1535.1,1567.8,1585,1579.2,1542.6,1512.4,1460.6,1405.2,1341,1331,1340.4,1335.6,1337.7,1344
2024-08-01,1345,1329.6,1317.4,1310.4,1306.9,1308.5,1317,1360.8,1447.3,1490.1,1521.3,1569.8,1582.8,1557.8,1520.3,1491.5,1461.6,1400.7,1343.2,1329.5,1328.5,1334.5,1340,1340.7
2024-08-02,1335.5,1331.1,1329.4,1316.7,1311.2,1295.9,1300,1342.2,1403.5,1462.6,1502.6,1521.2,1517.3,1531.4,1487.1,1432.4,1417.8,1365.6,1317.1,1302.3,1299.1,1303.1,1301.5,1304.7
